,node_size,ordering_heuristic,evidence_size,evidence_type,iterations,time_taken
1901,22,random,1,Lowest Evidence,1,0.7157285213470459
1902,22,random,1,Lowest Evidence,2,0.7020349502563477
1903,22,random,1,Lowest Evidence,3,0.6757268905639648
1904,22,random,1,Lowest Evidence,4,0.6782686710357666
1905,22,random,1,Lowest Evidence,5,0.6938626766204834
1906,22,random,1,Lowest Evidence,6,0.6113021373748779
1907,22,random,1,Lowest Evidence,7,0.6403393745422363
1908,22,random,1,Lowest Evidence,8,1.4186782836914062
1909,22,random,1,Lowest Evidence,9,0.9341905117034912
1910,22,random,6,25% Evidence,0,0.34578728675842285
1911,22,random,6,25% Evidence,1,0.3369617462158203
1912,22,random,6,25% Evidence,2,0.3574798107147217
1913,22,random,6,25% Evidence,3,0.364072322845459
1914,22,random,6,25% Evidence,4,0.3414952754974365
1915,22,random,6,25% Evidence,5,0.32590436935424805
1916,22,random,6,25% Evidence,6,0.3981764316558838
1917,22,random,6,25% Evidence,7,0.34268879890441895
1918,22,random,6,25% Evidence,8,0.35396695137023926
1919,22,random,6,25% Evidence,9,0.332080602645874
1920,22,random,11,50% Evidence,0,0.32380008697509766
1921,22,random,11,50% Evidence,1,0.32600831985473633
1922,22,random,11,50% Evidence,2,0.4074976444244385
1923,22,random,11,50% Evidence,3,0.3430287837982178
1924,22,random,11,50% Evidence,4,0.34244251251220703
1925,22,random,11,50% Evidence,5,0.3351011276245117
1926,22,random,11,50% Evidence,6,0.34744715690612793
1927,22,random,11,50% Evidence,7,0.3529198169708252
1928,22,random,11,50% Evidence,8,0.32050299644470215
1929,22,random,11,50% Evidence,9,0.30873918533325195
1930,22,random,16,75% Evidence,0,0.3097968101501465
1931,22,random,16,75% Evidence,1,0.3218514919281006
1932,22,random,16,75% Evidence,2,0.3309338092803955
1933,22,random,16,75% Evidence,3,0.33977437019348145
1934,22,random,16,75% Evidence,4,0.3096768856048584
1935,22,random,16,75% Evidence,5,0.31575512886047363
1936,22,random,16,75% Evidence,6,0.3238503932952881
1937,22,random,16,75% Evidence,7,0.3315443992614746
1938,22,random,16,75% Evidence,8,0.34130120277404785
1939,22,random,16,75% Evidence,9,0.3298802375793457
1940,22,random,21,Maximum Evidence,0,0.3264651298522949
1941,22,random,21,Maximum Evidence,1,0.35549426078796387
1942,22,random,21,Maximum Evidence,2,0.3407938480377197
1943,22,random,21,Maximum Evidence,3,0.33968377113342285
1944,22,random,21,Maximum Evidence,4,0.3257889747619629
1945,22,random,21,Maximum Evidence,5,0.31624269485473633
1946,22,random,21,Maximum Evidence,6,0.32144594192504883
1947,22,random,21,Maximum Evidence,7,0.3360276222229004
1948,22,random,21,Maximum Evidence,8,0.31371378898620605
1949,22,random,21,Maximum Evidence,9,0.3155035972595215
1950,23,min_degree,1,Lowest Evidence,0,0.7617709636688232
1951,23,min_degree,1,Lowest Evidence,1,0.7812533378601074
1952,23,min_degree,1,Lowest Evidence,2,0.7004239559173584
1953,23,min_degree,1,Lowest Evidence,3,0.7637603282928467
1954,23,min_degree,1,Lowest Evidence,4,0.8768830299377441
1955,23,min_degree,1,Lowest Evidence,5,0.7398548126220703
1956,23,min_degree,1,Lowest Evidence,6,0.8251767158508301
1957,23,min_degree,1,Lowest Evidence,7,0.9062457084655762
1958,23,min_degree,1,Lowest Evidence,8,0.7434341907501221
1959,23,min_degree,1,Lowest Evidence,9,0.7678899765014648
1960,23,min_degree,6,25% Evidence,0,0.4113922119140625
1961,23,min_degree,6,25% Evidence,1,0.3722670078277588
1962,23,min_degree,6,25% Evidence,2,0.41701269149780273
1963,23,min_degree,6,25% Evidence,3,0.4163851737976074
1964,23,min_degree,6,25% Evidence,4,0.511340856552124
1965,23,min_degree,6,25% Evidence,5,0.42239904403686523
1966,23,min_degree,6,25% Evidence,6,0.43109798431396484
1967,23,min_degree,6,25% Evidence,7,0.4223971366882324
1968,23,min_degree,6,25% Evidence,8,0.4170098304748535
1969,23,min_degree,6,25% Evidence,9,0.3738393783569336
1970,23,min_degree,12,50% Evidence,0,0.3752107620239258
1971,23,min_degree,12,50% Evidence,1,0.3697030544281006
1972,23,min_degree,12,50% Evidence,2,0.38942837715148926
1973,23,min_degree,12,50% Evidence,3,0.38338613510131836
1974,23,min_degree,12,50% Evidence,4,0.3792135715484619
1975,23,min_degree,12,50% Evidence,5,0.36653923988342285
1976,23,min_degree,12,50% Evidence,6,0.38925671577453613
1977,23,min_degree,12,50% Evidence,7,0.4017331600189209
1978,23,min_degree,12,50% Evidence,8,0.3750016689300537
1979,23,min_degree,12,50% Evidence,9,0.3782186508178711
1980,23,min_degree,17,75% Evidence,0,0.38631653785705566
1981,23,min_degree,17,75% Evidence,1,0.3678109645843506
1982,23,min_degree,17,75% Evidence,2,0.36737990379333496
1983,23,min_degree,17,75% Evidence,3,0.3630523681640625
1984,23,min_degree,17,75% Evidence,4,0.3606705665588379
1985,23,min_degree,17,75% Evidence,5,0.3719930648803711
1986,23,min_degree,17,75% Evidence,6,0.39337658882141113
1987,23,min_degree,17,75% Evidence,7,0.3589591979980469
1988,23,min_degree,17,75% Evidence,8,0.38323140144348145
1989,23,min_degree,17,75% Evidence,9,0.37040114402770996
1990,23,min_degree,22,Maximum Evidence,0,0.38405489921569824
1991,23,min_degree,22,Maximum Evidence,1,0.3806021213531494
1992,23,min_degree,22,Maximum Evidence,2,0.3623950481414795
1993,23,min_degree,22,Maximum Evidence,3,0.36559128761291504
1994,23,min_degree,22,Maximum Evidence,4,0.37000250816345215
1995,23,min_degree,22,Maximum Evidence,5,0.3750283718109131
1996,23,min_degree,22,Maximum Evidence,6,0.36870265007019043
1997,23,min_degree,22,Maximum Evidence,7,0.36262965202331543
1998,23,min_degree,22,Maximum Evidence,8,0.362842321395874
1999,23,min_degree,22,Maximum Evidence,9,0.3837587833404541
2000,23,min_fill,1,Lowest Evidence,0,1.2766783237457275
2001,23,min_fill,1,Lowest Evidence,1,1.255842685699463
2002,23,min_fill,1,Lowest Evidence,2,1.2737610340118408
2003,23,min_fill,1,Lowest Evidence,3,1.3258898258209229
2004,23,min_fill,1,Lowest Evidence,4,1.3123242855072021
2005,23,min_fill,1,Lowest Evidence,5,1.2960782051086426
2006,23,min_fill,1,Lowest Evidence,6,1.2525126934051514
2007,23,min_fill,1,Lowest Evidence,7,1.2486040592193604
2008,23,min_fill,1,Lowest Evidence,8,1.399129867553711
2009,23,min_fill,1,Lowest Evidence,9,1.3803870677947998
2010,23,min_fill,6,25% Evidence,0,0.42784929275512695
2011,23,min_fill,6,25% Evidence,1,0.4613485336303711
2012,23,min_fill,6,25% Evidence,2,0.44046640396118164
2013,23,min_fill,6,25% Evidence,3,0.420011043548584
2014,23,min_fill,6,25% Evidence,4,0.42264890670776367
2015,23,min_fill,6,25% Evidence,5,0.4319617748260498
2016,23,min_fill,6,25% Evidence,6,0.41074514389038086
2017,23,min_fill,6,25% Evidence,7,0.4349360466003418
2018,23,min_fill,6,25% Evidence,8,0.4692261219024658
2019,23,min_fill,6,25% Evidence,9,0.41617369651794434
2020,23,min_fill,12,50% Evidence,0,0.37253475189208984
2021,23,min_fill,12,50% Evidence,1,0.36837196350097656
2022,23,min_fill,12,50% Evidence,2,0.3712453842163086
2023,23,min_fill,12,50% Evidence,3,0.3954920768737793
2024,23,min_fill,12,50% Evidence,4,0.3784775733947754
2025,23,min_fill,12,50% Evidence,5,0.3749213218688965
2026,23,min_fill,12,50% Evidence,6,0.37401556968688965
2027,23,min_fill,12,50% Evidence,7,0.3968532085418701
2028,23,min_fill,12,50% Evidence,8,0.3995094299316406
2029,23,min_fill,12,50% Evidence,9,0.38114380836486816
2030,23,min_fill,17,75% Evidence,0,0.3816680908203125
2031,23,min_fill,17,75% Evidence,1,0.39284563064575195
2032,23,min_fill,17,75% Evidence,2,0.4026978015899658
2033,23,min_fill,17,75% Evidence,3,0.3833632469177246
2034,23,min_fill,17,75% Evidence,4,0.38219261169433594
2035,23,min_fill,17,75% Evidence,5,0.3840491771697998
2036,23,min_fill,17,75% Evidence,6,0.3817274570465088
2037,23,min_fill,17,75% Evidence,7,0.38961291313171387
2038,23,min_fill,17,75% Evidence,8,0.38008832931518555
2039,23,min_fill,17,75% Evidence,9,0.38239431381225586
2040,23,min_fill,22,Maximum Evidence,0,0.3948042392730713
2041,23,min_fill,22,Maximum Evidence,1,0.39313173294067383
2042,23,min_fill,22,Maximum Evidence,2,0.37530064582824707
2043,23,min_fill,22,Maximum Evidence,3,0.3780176639556885
2044,23,min_fill,22,Maximum Evidence,4,0.4535560607910156
2045,23,min_fill,22,Maximum Evidence,5,0.3824479579925537
2046,23,min_fill,22,Maximum Evidence,6,0.38080883026123047
2047,23,min_fill,22,Maximum Evidence,7,0.3752131462097168
2048,23,min_fill,22,Maximum Evidence,8,0.3783125877380371
2049,23,min_fill,22,Maximum Evidence,9,0.38252758979797363
2050,23,random,1,Lowest Evidence,0,1.3318979740142822
2051,23,random,1,Lowest Evidence,1,2.2596354484558105
2052,23,random,1,Lowest Evidence,2,1.128422737121582
2053,23,random,1,Lowest Evidence,3,1.369621992111206
2054,23,random,1,Lowest Evidence,4,1.1173114776611328
2055,23,random,1,Lowest Evidence,5,1.1006970405578613
2056,23,random,1,Lowest Evidence,6,0.7874939441680908
2057,23,random,1,Lowest Evidence,7,0.7175393104553223
2058,23,random,1,Lowest Evidence,8,2.016413450241089
2059,23,random,1,Lowest Evidence,9,1.4664738178253174
2060,23,random,6,25% Evidence,0,0.4078667163848877
2061,23,random,6,25% Evidence,1,0.41748642921447754
2062,23,random,6,25% Evidence,2,0.40869927406311035
2063,23,random,6,25% Evidence,3,0.3988971710205078
2064,23,random,6,25% Evidence,4,0.4341886043548584
2065,23,random,6,25% Evidence,5,0.42583441734313965
2066,23,random,6,25% Evidence,6,0.424144983291626
2067,23,random,6,25% Evidence,7,0.4071526527404785
2068,23,random,6,25% Evidence,8,0.4141116142272949
2069,23,random,6,25% Evidence,9,0.37651753425598145
2070,23,random,12,50% Evidence,0,0.39103245735168457
2071,23,random,12,50% Evidence,1,0.352245569229126
2072,23,random,12,50% Evidence,2,0.35038208961486816
2073,23,random,12,50% Evidence,3,0.3509483337402344
2074,23,random,12,50% Evidence,4,0.3696022033691406
2075,23,random,12,50% Evidence,5,0.3508882522583008
2076,23,random,12,50% Evidence,6,0.3532564640045166
2077,23,random,12,50% Evidence,7,0.36274242401123047
2078,23,random,12,50% Evidence,8,0.3556392192840576
2079,23,random,12,50% Evidence,9,0.35639047622680664
2080,23,random,17,75% Evidence,0,0.35262250900268555
2081,23,random,17,75% Evidence,1,0.34331846237182617
2082,23,random,17,75% Evidence,2,0.37557053565979004
2083,23,random,17,75% Evidence,3,0.369248628616333
2084,23,random,17,75% Evidence,4,0.4267404079437256
2085,23,random,17,75% Evidence,5,0.3740224838256836
2086,23,random,17,75% Evidence,6,0.379835844039917
2087,23,random,17,75% Evidence,7,0.3885791301727295
2088,23,random,17,75% Evidence,8,0.36808347702026367
2089,23,random,17,75% Evidence,9,0.3465132713317871
2090,23,random,22,Maximum Evidence,0,0.360443115234375
2091,23,random,22,Maximum Evidence,1,0.3750424385070801
2092,23,random,22,Maximum Evidence,2,0.37462806701660156
2093,23,random,22,Maximum Evidence,3,0.35680508613586426
2094,23,random,22,Maximum Evidence,4,0.35472655296325684
2095,23,random,22,Maximum Evidence,5,0.36876940727233887
2096,23,random,22,Maximum Evidence,6,0.3780179023742676
2097,23,random,22,Maximum Evidence,7,0.3578791618347168
2098,23,random,22,Maximum Evidence,8,0.3436596393585205
2099,23,random,22,Maximum Evidence,9,0.3404815196990967
2100,24,min_degree,1,Lowest Evidence,0,1.920928955078125
2101,24,min_degree,1,Lowest Evidence,1,1.2403392791748047
2102,24,min_degree,1,Lowest Evidence,2,1.8974840641021729
2103,24,min_degree,1,Lowest Evidence,3,1.21340012550354
2104,24,min_degree,1,Lowest Evidence,4,1.194800853729248
2105,24,min_degree,1,Lowest Evidence,5,1.1228206157684326
2106,24,min_degree,1,Lowest Evidence,6,1.1410515308380127
2107,24,min_degree,1,Lowest Evidence,7,1.10870361328125
2108,24,min_degree,1,Lowest Evidence,8,1.9090168476104736
2109,24,min_degree,1,Lowest Evidence,9,1.1234893798828125
2110,24,min_degree,6,25% Evidence,0,0.4226109981536865
2111,24,min_degree,6,25% Evidence,1,0.3968348503112793
2112,24,min_degree,6,25% Evidence,2,0.3758280277252197
2113,24,min_degree,6,25% Evidence,3,0.3835270404815674
2114,24,min_degree,6,25% Evidence,4,0.44124889373779297
2115,24,min_degree,6,25% Evidence,5,0.410564661026001
2116,24,min_degree,6,25% Evidence,6,0.4212634563446045
2117,24,min_degree,6,25% Evidence,7,0.3667924404144287
2118,24,min_degree,6,25% Evidence,8,0.3936781883239746
2119,24,min_degree,6,25% Evidence,9,0.4151151180267334
2120,24,min_degree,12,50% Evidence,0,0.402477502822876
2121,24,min_degree,12,50% Evidence,1,0.351837158203125
2122,24,min_degree,12,50% Evidence,2,0.35553622245788574
2123,24,min_degree,12,50% Evidence,3,0.3646993637084961
2124,24,min_degree,12,50% Evidence,4,0.3577606678009033
2125,24,min_degree,12,50% Evidence,5,0.3513631820678711
2126,24,min_degree,12,50% Evidence,6,0.34822654724121094
2127,24,min_degree,12,50% Evidence,7,0.3792078495025635
2128,24,min_degree,12,50% Evidence,8,0.3768017292022705
2129,24,min_degree,12,50% Evidence,9,0.35463976860046387
2130,24,min_degree,18,75% Evidence,0,0.3381938934326172
2131,24,min_degree,18,75% Evidence,1,0.33141493797302246
2132,24,min_degree,18,75% Evidence,2,0.35453081130981445
2133,24,min_degree,18,75% Evidence,3,0.3574397563934326
2134,24,min_degree,18,75% Evidence,4,0.3461925983428955
2135,24,min_degree,18,75% Evidence,5,0.34964489936828613
2136,24,min_degree,18,75% Evidence,6,0.34712696075439453
2137,24,min_degree,18,75% Evidence,7,0.36507225036621094
2138,24,min_degree,18,75% Evidence,8,0.36560630798339844
2139,24,min_degree,18,75% Evidence,9,0.35933732986450195
2140,24,min_degree,23,Maximum Evidence,0,0.35416746139526367
2141,24,min_degree,23,Maximum Evidence,1,0.34481191635131836
2142,24,min_degree,23,Maximum Evidence,2,0.3482697010040283
2143,24,min_degree,23,Maximum Evidence,3,0.34441351890563965
2144,24,min_degree,23,Maximum Evidence,4,0.33478355407714844
2145,24,min_degree,23,Maximum Evidence,5,0.34111523628234863
2146,24,min_degree,23,Maximum Evidence,6,0.3543415069580078
2147,24,min_degree,23,Maximum Evidence,7,0.3762354850769043
2148,24,min_degree,23,Maximum Evidence,8,0.357285737991333
2149,24,min_degree,23,Maximum Evidence,9,0.3508296012878418
2150,24,min_fill,1,Lowest Evidence,0,1.7866437435150146
2151,24,min_fill,1,Lowest Evidence,1,1.7889111042022705
2152,24,min_fill,1,Lowest Evidence,2,1.815314531326294
2153,24,min_fill,1,Lowest Evidence,3,1.7152771949768066
2154,24,min_fill,1,Lowest Evidence,4,1.770925521850586
2155,24,min_fill,1,Lowest Evidence,5,2.280808925628662
2156,24,min_fill,1,Lowest Evidence,6,1.7970271110534668
2157,24,min_fill,1,Lowest Evidence,7,1.8026556968688965
2158,24,min_fill,1,Lowest Evidence,8,1.823380947113037
2159,24,min_fill,1,Lowest Evidence,9,1.7236828804016113
2160,24,min_fill,6,25% Evidence,0,0.39230823516845703
2161,24,min_fill,6,25% Evidence,1,0.41276073455810547
2162,24,min_fill,6,25% Evidence,2,0.424940824508667
2163,24,min_fill,6,25% Evidence,3,0.4054744243621826
2164,24,min_fill,6,25% Evidence,4,0.4384429454803467
2165,24,min_fill,6,25% Evidence,5,0.39511585235595703
2166,24,min_fill,6,25% Evidence,6,0.43845486640930176
2167,24,min_fill,6,25% Evidence,7,0.45996952056884766
2168,24,min_fill,6,25% Evidence,8,0.4112741947174072
2169,24,min_fill,6,25% Evidence,9,0.38941383361816406
2170,24,min_fill,12,50% Evidence,0,0.3523426055908203
2171,24,min_fill,12,50% Evidence,1,0.35784292221069336
2172,24,min_fill,12,50% Evidence,2,0.340087890625
2173,24,min_fill,12,50% Evidence,3,0.3380711078643799
2174,24,min_fill,12,50% Evidence,4,0.33622050285339355
2175,24,min_fill,12,50% Evidence,5,0.36713361740112305
2176,24,min_fill,12,50% Evidence,6,0.35718727111816406
2177,24,min_fill,12,50% Evidence,7,0.34725379943847656
2178,24,min_fill,12,50% Evidence,8,0.36907052993774414
2179,24,min_fill,12,50% Evidence,9,0.3528873920440674
2180,24,min_fill,18,75% Evidence,0,0.3607504367828369
2181,24,min_fill,18,75% Evidence,1,0.3544273376464844
2182,24,min_fill,18,75% Evidence,2,0.3398306369781494
2183,24,min_fill,18,75% Evidence,3,0.34017276763916016
2184,24,min_fill,18,75% Evidence,4,0.34797239303588867
2185,24,min_fill,18,75% Evidence,5,0.38252902030944824
2186,24,min_fill,18,75% Evidence,6,0.35290956497192383
2187,24,min_fill,18,75% Evidence,7,0.33586812019348145
2188,24,min_fill,18,75% Evidence,8,0.3402705192565918
2189,24,min_fill,18,75% Evidence,9,0.34299516677856445
2190,24,min_fill,23,Maximum Evidence,0,0.44325900077819824
2191,24,min_fill,23,Maximum Evidence,1,0.3627040386199951
2192,24,min_fill,23,Maximum Evidence,2,0.34130167961120605
2193,24,min_fill,23,Maximum Evidence,3,0.3451859951019287
2194,24,min_fill,23,Maximum Evidence,4,0.3580491542816162
2195,24,min_fill,23,Maximum Evidence,5,0.36153721809387207
2196,24,min_fill,23,Maximum Evidence,6,0.3489048480987549
2197,24,min_fill,23,Maximum Evidence,7,0.3431050777435303
2198,24,min_fill,23,Maximum Evidence,8,0.3444380760192871
2199,24,min_fill,23,Maximum Evidence,9,0.35680413246154785
2200,24,random,1,Lowest Evidence,0,3.0898094177246094
2201,24,random,1,Lowest Evidence,1,2.779927968978882
2202,24,random,1,Lowest Evidence,2,1.1192669868469238
2203,24,random,1,Lowest Evidence,3,2.1374621391296387
2204,24,random,1,Lowest Evidence,4,1.7953050136566162
2205,24,random,1,Lowest Evidence,5,1.066683053970337
2206,24,random,1,Lowest Evidence,6,1.7737305164337158
2207,24,random,1,Lowest Evidence,7,2.0142414569854736
2208,24,random,1,Lowest Evidence,8,1.9342806339263916
2209,24,random,1,Lowest Evidence,9,1.5124797821044922
2210,24,random,6,25% Evidence,0,0.5913896560668945
2211,24,random,6,25% Evidence,1,0.3777449131011963
2212,24,random,6,25% Evidence,2,0.4244110584259033
2213,24,random,6,25% Evidence,3,0.40093374252319336
2214,24,random,6,25% Evidence,4,0.4959242343902588
2215,24,random,6,25% Evidence,5,0.4306643009185791
2216,24,random,6,25% Evidence,6,0.42681002616882324
2217,24,random,6,25% Evidence,7,0.445084810256958
2218,24,random,6,25% Evidence,8,0.5367939472198486
2219,24,random,6,25% Evidence,9,0.4441096782684326
2220,24,random,12,50% Evidence,0,0.3696768283843994
2221,24,random,12,50% Evidence,1,0.3614344596862793
2222,24,random,12,50% Evidence,2,0.3478689193725586
2223,24,random,12,50% Evidence,3,0.3590850830078125
2224,24,random,12,50% Evidence,4,0.4331963062286377
2225,24,random,12,50% Evidence,5,0.3500864505767822
2226,24,random,12,50% Evidence,6,0.3453025817871094
2227,24,random,12,50% Evidence,7,0.352003812789917
2228,24,random,12,50% Evidence,8,0.3704819679260254
2229,24,random,12,50% Evidence,9,0.3600759506225586
2230,24,random,18,75% Evidence,0,0.36689329147338867
2231,24,random,18,75% Evidence,1,0.3568413257598877
2232,24,random,18,75% Evidence,2,0.36559581756591797
2233,24,random,18,75% Evidence,3,0.3699069023132324
2234,24,random,18,75% Evidence,4,0.3668344020843506
2235,24,random,18,75% Evidence,5,0.35561251640319824
2236,24,random,18,75% Evidence,6,0.3645801544189453
2237,24,random,18,75% Evidence,7,0.3650367259979248
2238,24,random,18,75% Evidence,8,0.41123461723327637
2239,24,random,18,75% Evidence,9,0.3988759517669678
2240,24,random,23,Maximum Evidence,0,0.34334421157836914
2241,24,random,23,Maximum Evidence,1,0.33841824531555176
2242,24,random,23,Maximum Evidence,2,0.35135316848754883
2243,24,random,23,Maximum Evidence,3,0.34967684745788574
2244,24,random,23,Maximum Evidence,4,0.3325660228729248
2245,24,random,23,Maximum Evidence,5,0.3349313735961914
2246,24,random,23,Maximum Evidence,6,0.3321871757507324
2247,24,random,23,Maximum Evidence,7,0.3515892028808594
2248,24,random,23,Maximum Evidence,8,0.35438966751098633
2249,24,random,23,Maximum Evidence,9,0.33593249320983887
2250,25,min_degree,1,Lowest Evidence,0,4.9196693897247314
2251,25,min_degree,1,Lowest Evidence,1,4.850915908813477
2252,25,min_degree,1,Lowest Evidence,2,4.818527936935425
2253,25,min_degree,1,Lowest Evidence,3,5.255927324295044
2254,25,min_degree,1,Lowest Evidence,4,11.190732479095459
2255,25,min_degree,1,Lowest Evidence,5,4.956131219863892
2256,25,min_degree,1,Lowest Evidence,6,5.018429756164551
2257,25,min_degree,1,Lowest Evidence,7,4.889072895050049
2258,25,min_degree,1,Lowest Evidence,8,5.779479265213013
2259,25,min_degree,1,Lowest Evidence,9,5.00753927230835
2260,25,min_degree,6,25% Evidence,0,0.488112211227417
2261,25,min_degree,6,25% Evidence,1,0.4881742000579834
2262,25,min_degree,6,25% Evidence,2,0.4575214385986328
2263,25,min_degree,6,25% Evidence,3,0.6010429859161377
2264,25,min_degree,6,25% Evidence,4,0.6357204914093018
2265,25,min_degree,6,25% Evidence,5,0.6080002784729004
2266,25,min_degree,6,25% Evidence,6,0.47769880294799805
2267,25,min_degree,6,25% Evidence,7,0.5948169231414795
2268,25,min_degree,6,25% Evidence,8,0.45627880096435547
2269,25,min_degree,6,25% Evidence,9,0.4628458023071289
2270,25,min_degree,12,50% Evidence,0,0.34674787521362305
2271,25,min_degree,12,50% Evidence,1,0.36029553413391113
2272,25,min_degree,12,50% Evidence,2,0.3388090133666992
2273,25,min_degree,12,50% Evidence,3,0.3464972972869873
2274,25,min_degree,12,50% Evidence,4,0.330660343170166
2275,25,min_degree,12,50% Evidence,5,0.3466932773590088
2276,25,min_degree,12,50% Evidence,6,0.35382962226867676
2277,25,min_degree,12,50% Evidence,7,0.3377659320831299
2278,25,min_degree,12,50% Evidence,8,0.33968234062194824
2279,25,min_degree,12,50% Evidence,9,0.34386253356933594
2280,25,min_degree,19,75% Evidence,0,0.35316967964172363
2281,25,min_degree,19,75% Evidence,1,0.350156307220459
2282,25,min_degree,19,75% Evidence,2,0.3353583812713623
2283,25,min_degree,19,75% Evidence,3,0.33347153663635254
2284,25,min_degree,19,75% Evidence,4,0.33452677726745605
2285,25,min_degree,19,75% Evidence,5,0.35225939750671387
2286,25,min_degree,19,75% Evidence,6,0.41113805770874023
2287,25,min_degree,19,75% Evidence,7,0.331648588180542
2288,25,min_degree,19,75% Evidence,8,0.3410940170288086
2289,25,min_degree,19,75% Evidence,9,0.3361330032348633
2290,25,min_degree,24,Maximum Evidence,0,0.34987783432006836
2291,25,min_degree,24,Maximum Evidence,1,0.3350808620452881
2292,25,min_degree,24,Maximum Evidence,2,0.3318028450012207
2293,25,min_degree,24,Maximum Evidence,3,0.3316960334777832
2294,25,min_degree,24,Maximum Evidence,4,0.3348112106323242
2295,25,min_degree,24,Maximum Evidence,5,0.33588242530822754
2296,25,min_degree,24,Maximum Evidence,6,0.33355164527893066
2297,25,min_degree,24,Maximum Evidence,7,0.31961679458618164
2298,25,min_degree,24,Maximum Evidence,8,0.31729626655578613
2299,25,min_degree,24,Maximum Evidence,9,0.3220052719116211
2300,25,min_fill,1,Lowest Evidence,0,3.245347261428833
2301,25,min_fill,1,Lowest Evidence,1,3.5936837196350098
2302,25,min_fill,1,Lowest Evidence,2,3.2671375274658203
2303,25,min_fill,1,Lowest Evidence,3,3.2067089080810547
2304,25,min_fill,1,Lowest Evidence,4,3.213115930557251
2305,25,min_fill,1,Lowest Evidence,5,3.2287635803222656
2306,25,min_fill,1,Lowest Evidence,6,3.22314190864563
2307,25,min_fill,1,Lowest Evidence,7,3.3060131072998047
2308,25,min_fill,1,Lowest Evidence,8,3.3476645946502686
2309,25,min_fill,1,Lowest Evidence,9,3.2371954917907715
2310,25,min_fill,6,25% Evidence,0,0.4933292865753174
2311,25,min_fill,6,25% Evidence,1,0.5275156497955322
2312,25,min_fill,6,25% Evidence,2,0.4241306781768799
2313,25,min_fill,6,25% Evidence,3,0.4738945960998535
2314,25,min_fill,6,25% Evidence,4,0.4185922145843506
2315,25,min_fill,6,25% Evidence,5,0.42637062072753906
2316,25,min_fill,6,25% Evidence,6,0.5235047340393066
2317,25,min_fill,6,25% Evidence,7,0.6607918739318848
2318,25,min_fill,6,25% Evidence,8,0.4592287540435791
2319,25,min_fill,6,25% Evidence,9,0.5634407997131348
2320,25,min_fill,12,50% Evidence,0,0.34628772735595703
2321,25,min_fill,12,50% Evidence,1,0.3631408214569092
2322,25,min_fill,12,50% Evidence,2,0.3556187152862549
2323,25,min_fill,12,50% Evidence,3,0.35001611709594727
2324,25,min_fill,12,50% Evidence,4,0.34802746772766113
2325,25,min_fill,12,50% Evidence,5,0.34773826599121094
2326,25,min_fill,12,50% Evidence,6,0.35209059715270996
2327,25,min_fill,12,50% Evidence,7,0.35536742210388184
2328,25,min_fill,12,50% Evidence,8,0.3571643829345703
2329,25,min_fill,12,50% Evidence,9,0.3559296131134033
2330,25,min_fill,19,75% Evidence,0,0.36732029914855957
2331,25,min_fill,19,75% Evidence,1,0.3541276454925537
2332,25,min_fill,19,75% Evidence,2,0.3500063419342041
2333,25,min_fill,19,75% Evidence,3,0.3359825611114502
2334,25,min_fill,19,75% Evidence,4,0.3375687599182129
2335,25,min_fill,19,75% Evidence,5,0.3455333709716797
2336,25,min_fill,19,75% Evidence,6,0.3467283248901367
2337,25,min_fill,19,75% Evidence,7,0.346036434173584
2338,25,min_fill,19,75% Evidence,8,0.3616619110107422
2339,25,min_fill,19,75% Evidence,9,0.35259437561035156
2340,25,min_fill,24,Maximum Evidence,0,0.34493565559387207
2341,25,min_fill,24,Maximum Evidence,1,0.34456968307495117
2342,25,min_fill,24,Maximum Evidence,2,0.34676098823547363
2343,25,min_fill,24,Maximum Evidence,3,0.3465859889984131
2344,25,min_fill,24,Maximum Evidence,4,0.34543704986572266
2345,25,min_fill,24,Maximum Evidence,5,0.3518192768096924
2346,25,min_fill,24,Maximum Evidence,6,0.3471701145172119
2347,25,min_fill,24,Maximum Evidence,7,0.3482835292816162
2348,25,min_fill,24,Maximum Evidence,8,0.4227306842803955
2349,25,min_fill,24,Maximum Evidence,9,0.35829806327819824
2350,25,random,1,Lowest Evidence,0,2.4162604808807373
2351,25,random,1,Lowest Evidence,1,2.3028907775878906
2352,25,random,1,Lowest Evidence,2,2.6168839931488037
2353,25,random,1,Lowest Evidence,3,5.071559190750122
2354,25,random,1,Lowest Evidence,4,2.9635977745056152
2355,25,random,1,Lowest Evidence,5,8.363555669784546
2356,25,random,1,Lowest Evidence,6,3.720322370529175
2357,25,random,1,Lowest Evidence,7,6.918915271759033
2358,25,random,1,Lowest Evidence,8,4.358238220214844
2359,25,random,1,Lowest Evidence,9,2.5609354972839355
2360,25,random,6,25% Evidence,0,0.61612868309021
2361,25,random,6,25% Evidence,1,0.5452878475189209
2362,25,random,6,25% Evidence,2,0.5645551681518555
2363,25,random,6,25% Evidence,3,0.4652731418609619
2364,25,random,6,25% Evidence,4,0.5138037204742432
2365,25,random,6,25% Evidence,5,0.71205735206604
2366,25,random,6,25% Evidence,6,0.3981590270996094
2367,25,random,6,25% Evidence,7,0.5513021945953369
2368,25,random,6,25% Evidence,8,0.4867863655090332
2369,25,random,6,25% Evidence,9,0.45456695556640625
2370,25,random,12,50% Evidence,0,0.3476877212524414
2371,25,random,12,50% Evidence,1,0.34112977981567383
2372,25,random,12,50% Evidence,2,0.3393063545227051
